agent_id,agent_name,message_id,clarity_score,specificity_score,actionability_score,distinctiveness_score,overall_score,strengths,weaknesses,created_at
equities-agent,Equities Agent,db042ffa-2130-4af1-84af-9aca88668c8f,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T01:02:08.380Z
macro-agent,Macro Agent,9e6d1863-fe4c-48c6-9181-f4fe43fdc002,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T02:02:02.925Z
equities-agent,Equities Agent,b9cf2c0e-47b8-4a06-bbc3-48e1f1ff09f6,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T02:02:03.290Z
risk-sentiment-agent,Risk/Sentiment Agent,18e898ff-32a6-45c5-b21f-b87cb2a6959e,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T02:02:03.659Z
macro-agent,Macro Agent,7f75b0f9-9507-4909-9205-f5ec79360d9c,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T03:02:10.210Z
rates-agent,Rates Agent,1c4afe05-811d-413f-9025-6c70c876c5ba,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T05:01:54.759Z
equities-agent,Equities Agent,25b95d1d-92f2-4bcc-a8e8-0eaf325a5c9a,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T05:02:01.162Z
fx-agent,FX Agent,c0037f8b-b55c-4b41-a28f-e80c5e09fd41,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T06:01:50.945Z
equities-agent,Equities Agent,715afe99-8ecb-41e0-abb9-670e27d6de0e,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T06:01:51.139Z
commodities-agent,Commodities Agent,1d13a3d9-3c6b-405b-b3a1-e05498878cde,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T06:01:51.336Z
equities-agent,Equities Agent,aa00c57e-0313-45ca-ab4b-c8a01caa63c9,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T07:01:55.936Z
fx-agent,FX Agent,b4d995e9-d564-40a2-ac54-d19657011496,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T10:01:23.720Z
fx-agent,FX Agent,7165625f-e9c0-4ced-a9bf-44e0d835b6a6,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T11:01:22.635Z
fx-agent,FX Agent,34e0bf24-ca89-4cfc-aa69-034f1c101b11,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T14:01:36.834Z
commodities-agent,Commodities Agent,b0e11d07-7224-4b88-b2fa-9f97c7e6af4f,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T18:01:42.264Z
macro-agent,Macro Agent,d60fc5d2-ba9d-4666-8c33-1bf3d1530ae7,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T19:01:07.562Z
fx-agent,FX Agent,97c2971a-ef4f-40ca-8619-8ccaa3e7d90c,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T20:01:42.470Z
equities-agent,Equities Agent,24d9e87a-9167-4581-b20f-8063198b3ce8,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-24T20:01:42.857Z
macro-agent,Macro Agent,8591a563-4b91-4971-87d3-c30bbfb8406d,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T02:01:20.142Z
fx-agent,FX Agent,0f238038-2751-41bd-bbf3-e711f024b94b,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T02:01:20.512Z
commodities-agent,Commodities Agent,c3e67e4b-3e11-46f0-bc43-ebae1cdb4e1e,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T02:01:20.892Z
macro-agent,Macro Agent,2e9a5eed-7bab-42fa-b47f-717362734abb,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T03:01:23.858Z
equities-agent,Equities Agent,dce72d07-6a39-433c-8fc7-bbd9823bd69c,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T06:01:23.877Z
macro-agent,Macro Agent,6fa70552-e3c3-48bf-93f7-561930ed2cb3,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T07:01:27.002Z
risk-sentiment-agent,Risk/Sentiment Agent,93a80f8c-4d43-4fb9-b8ba-61397cee70ed,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T07:01:27.299Z
macro-agent,Macro Agent,7b494e3d-9573-4367-82c2-6cb599695a61,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T09:01:06.178Z
fx-agent,FX Agent,efdbf45c-8766-45ab-8725-36e203358f47,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T09:01:25.449Z
macro-agent,Macro Agent,77746c98-9dae-4900-8f27-5a4c9f145e94,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T10:01:09.224Z
fx-agent,FX Agent,cb752d91-f5b8-4535-9214-a47374fcde5a,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T10:01:09.523Z
equities-agent,Equities Agent,4cc4739e-abb9-412a-b144-1c4795eaf04d,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T10:01:09.820Z
macro-agent,Macro Agent,a87084ad-4f82-4063-b434-ba6283aed7c5,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T11:01:02.392Z
macro-agent,Macro Agent,11d199b2-a17c-4692-9fdb-bc124f637b3b,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T13:01:26.199Z
equities-agent,Equities Agent,a3de3121-f369-4f3d-a5d8-c81c97725126,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T14:01:04.951Z
commodities-agent,Commodities Agent,2f33a2b2-3c31-4182-88f8-5aabf2372ebd,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T15:01:40.753Z
fx-agent,FX Agent,785d98ff-2ff2-403b-9c7d-df92eba8d990,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T19:01:44.206Z
macro-agent,Macro Agent,f67711dc-c30c-45dc-9460-0b5f8a4cb1cb,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T21:01:36.465Z
fx-agent,FX Agent,f96a4c60-00f0-4f6e-a9ba-797b3229aac2,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T21:01:41.785Z
commodities-agent,Commodities Agent,fca79b35-4791-4086-a6f4-de8609c9451c,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T22:01:33.161Z
macro-agent,Macro Agent,2c306603-745d-481e-bc65-4abcefb1cc13,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-25T23:02:03.753Z
fx-agent,FX Agent,25a2f1cc-cde9-4371-abbb-405da00a5dcb,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T01:02:07.392Z
equities-agent,Equities Agent,aa92498f-39a2-4504-8e2f-ab182fa745ee,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T01:02:07.833Z
fx-agent,FX Agent,a113caed-4082-406a-bd55-e285f086791d,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T02:01:18.366Z
commodities-agent,Commodities Agent,2c26ce66-9115-42d4-81dd-b93df2df2857,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T02:01:19.553Z
macro-agent,Macro Agent,a290042c-c69d-4b71-97c8-ca056900f98c,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T03:01:00.952Z
macro-agent,Macro Agent,733cc364-8f3c-4d5a-b677-b9f00e3b5096,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T13:01:49.001Z
equities-agent,Equities Agent,a40397d0-fd89-44f6-a302-c4027ffa2b22,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T13:01:49.379Z
fx-agent,FX Agent,977f8824-1afd-4aab-904d-6844a749afc7,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T15:02:12.854Z
equities-agent,Equities Agent,b481df03-6159-411d-bfea-8ca0209b6d56,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T15:02:13.228Z
risk-sentiment-agent,Risk/Sentiment Agent,008c337b-43e4-4180-869f-ef1b6ad26795,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T15:02:13.596Z
macro-agent,Macro Agent,bfe96f1b-e6f5-447e-b149-dbc8c4ef3466,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T17:01:28.151Z
equities-agent,Equities Agent,8b879c00-bb01-4c66-b8a3-562062e4e2bc,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T18:01:41.140Z
macro-agent,Macro Agent,836c566c-9af2-4be7-ae6e-d7509a4bb66d,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T19:01:39.418Z
equities-agent,Equities Agent,22c54c6b-e816-48c9-b5bc-a5d1259cecc3,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T19:01:43.566Z
macro-agent,Macro Agent,2c5c219f-77b5-40fb-9efc-7e88013c605f,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T21:01:50.577Z
rates-agent,Rates Agent,025923dc-292e-4af1-b545-2c62e635fa44,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T21:01:50.937Z
equities-agent,Equities Agent,9d93e2d9-fa3e-4947-87ce-b67caa370de9,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T21:01:51.290Z
risk-sentiment-agent,Risk/Sentiment Agent,e13fcee6-ae97-4292-9a45-3261046b91d2,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T21:01:51.648Z
fx-agent,FX Agent,578c5a5b-31a6-4c99-89c0-757565885fb7,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T22:01:26.491Z
risk-sentiment-agent,Risk/Sentiment Agent,e4e8e35b-7e53-4f0a-8200-b88d1142903a,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T22:01:27.814Z
equities-agent,Equities Agent,28b2b8bb-9f1f-492d-a208-fada31da93a1,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-26T23:01:43.606Z
macro-agent,Macro Agent,ce9a147b-948d-4f66-bc11-bb3b74b2fca4,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T00:01:43.443Z
equities-agent,Equities Agent,7347b3d4-1ed8-4282-af31-d37912a034a3,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T01:01:56.031Z
equities-agent,Equities Agent,cfa4a84d-3a8b-464b-8f94-7798529dc913,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T02:01:26.069Z
equities-agent,Equities Agent,73e73690-8200-4402-9e54-0ddcac0756cd,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T03:01:41.683Z
macro-agent,Macro Agent,36aec793-0154-4186-b8e3-7a2cdce5f6ab,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T05:01:20.589Z
equities-agent,Equities Agent,0df14cb2-eab3-4abe-b1b0-53d183bccfc9,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T06:02:35.819Z
macro-agent,Macro Agent,a53f1554-9491-4106-9622-969809c18197,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T07:01:42.089Z
fx-agent,FX Agent,318173a2-d9ae-490f-9773-de2d1e3b45f3,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T07:01:47.848Z
fx-agent,FX Agent,14abc733-b98b-493d-b8dc-d5d1d68af559,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T08:02:04.901Z
fx-agent,FX Agent,8ee09897-a492-4ee1-9c35-291f1e15956e,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T09:02:33.715Z
fx-agent,FX Agent,fde3ce28-c376-4dfa-9c27-d9fe5ad5556c,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T10:01:59.716Z
rates-agent,Rates Agent,7c98d3c2-78ff-4f16-bce1-667c6806eedd,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T11:02:32.175Z
fx-agent,FX Agent,b31eb264-f77e-4ace-960a-346a8b946ebe,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T11:02:32.240Z
equities-agent,Equities Agent,31882ca9-201b-4880-9932-e2c4c2437391,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T12:01:47.579Z
macro-agent,Macro Agent,c7a8a5b8-d55e-4471-bbbf-6d763f44958b,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T17:01:32.453Z
fx-agent,FX Agent,f00326ad-7a56-4010-ac9b-721cb5317c2a,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T18:02:06.957Z
fx-agent,FX Agent,f397ea18-79e1-4576-98e4-bb75fb1f1c9a,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-27T22:02:20.365Z
macro-agent,Macro Agent,bf19b2c3-f7f5-4eb2-90de-102e381c4642,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T00:02:12.490Z
fx-agent,FX Agent,b043a4f6-24e6-471b-8f1a-2c39553f8128,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T01:02:01.173Z
rates-agent,Rates Agent,0da636c3-591f-4192-99ac-250348588957,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T02:02:06.134Z
equities-agent,Equities Agent,95c23573-b7bd-4623-9113-26c6bf91d35e,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T03:01:46.349Z
commodities-agent,Commodities Agent,6b354c57-9573-49f5-99b7-72357bec5dfc,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T03:01:46.697Z
fx-agent,FX Agent,d343ec39-2f14-458b-84b9-5af4b6a5dd07,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T04:02:41.049Z
equities-agent,Equities Agent,f61e121c-0e8a-45e8-8556-1a8c6e2fb3ba,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T04:02:41.414Z
equities-agent,Equities Agent,f822b3a4-94a0-4458-92d0-48a4c63e3fe5,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T06:01:48.583Z
macro-agent,Macro Agent,66a7f24b-adbe-4580-bc51-c7604b0e07e4,7.199999999999999,7.4,6.800000000000001,7.0,7.1,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T08:01:06.907Z
equities-agent,Equities Agent,fb43b1d6-feff-432d-987c-8ed6c884afde,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T12:02:28.885Z
fx-agent,FX Agent,a1cb89b8-8f5d-4cb8-a5d5-02ab7d7bc7df,7.199999999999999,7.4,6.800000000000001,5.6000000000000005,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T13:01:30.671Z
commodities-agent,Commodities Agent,b2b6824c-c49d-4023-99e7-193ca3cf48cb,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T13:01:32.110Z
fx-agent,FX Agent,afecc391-2f2a-4728-94c2-17d5ce57a568,7.199999999999999,7.4,5.4,7.0,6.75,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T18:01:41.174Z
fx-agent,FX Agent,393463ce-b2fe-499c-abdf-c1cff9779eb1,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T19:01:09.230Z
commodities-agent,Commodities Agent,c29eae57-449b-4b17-9b4f-cc2f98ee66a4,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T19:01:14.437Z
risk-sentiment-agent,Risk/Sentiment Agent,200b3bfe-ee18-4450-9272-6d4d8f21c4f1,7.199999999999999,7.4,5.4,5.6000000000000005,6.4,Uses concrete market references and keeps the view readable.,Could still sharpen the implied trade or trigger.,2026-04-28T21:01:26.487Z
